from_date,department,section,barcode,item_num,item_description,purchase_price,selling_price,quantity
2024-02-19,Boissons,55,2165940000000.0,299524,Jus d'orange frais,12.871,20.0,145.197
2024-02-19,Tapicerie,57,2000000000000.0,357129,Huile d'olive,2.05,6.0,4.0
2024-02-19,Produits laitiers,56,2000000000000.0,32565,Yaourt nature,45.0,47.95,52.0
2024-02-19,Hygiene,53,2144280000000.0,51910,Savon noir,29.0,30.0,1021.793
2024-02-19,Produits laitiers,56,8888000000000.0,466183,Fromage Jben,6.0,6.95,7.0
2024-02-19,Fruits et legumes,57,2000000000000.0,442447,Poivrons rouges,2.32,4.0,120.0
2024-02-19,Tapicerie,57,2000000000000.0,401389,Semoule fine,2.29,6.0,5.0
2024-02-19,Produits laitiers,53,2144540000000.0,406186,Lait Centrale,180.0,199.95,5.572
2024-02-19,Tapicerie,50,6224000000000.0,464414,Couscous,13.0,16.95,19.0
2024-02-19,Charcuterie,50,2110040000000.0,457979,Khlii,60.0,74.95,0.517
2024-02-19,Boulangerie,56,6222010000000.0,396109,Pain traditionnel,12.8,15.95,5.0
2024-02-19,Fruits et legumes,55,2165530000000.0,142762,Dattes Medjool,46.164,74.95,4.0
2024-02-19,Boissons,50,2110630000000.0,483093,Jus d'orange frais,56.213,74.95,16.672
2024-02-19,Tapicerie,55,2165690000000.0,35545,Huile d'olive,21.945,51.45,49.675
2024-02-19,Produits laitiers,54,2155050000000.0,486512,Yaourt nature,1.25,1.75,1878.0
2024-02-19,Hygiene,53,2144540000000.0,319422,Savon noir,145.0,169.95,97.991
2024-02-19,Produits laitiers,56,2176390000000.0,287170,Fromage Jben,19.95,20.0,599.082
2024-02-19,Fruits et legumes,50,2110040000000.0,462272,Poivrons rouges,143.0,164.95,0.232
2024-02-19,Tapicerie,52,2133360000000.0,426244,Semoule fine,127.0,149.95,2.375
2024-02-19,Produits laitiers,50,2110550000000.0,389593,Lait Centrale,1249.967,1899.95,0.09
2024-02-19,Tapicerie,51,2122510000000.0,437277,Couscous,270.0,324.95,4.068
2024-02-19,Charcuterie,50,2110500000000.0,389735,Khlii,19.463,25.95,7.392
2024-02-19,Boulangerie,56,2000000000000.0,430466,Pain traditionnel,0.85,1.45,117.0
2024-02-19,Fruits et legumes,50,2110360000000.0,490137,Dattes Medjool,113.564,159.95,16.237
2024-02-19,Boissons,51,2122710000000.0,30588,Jus d'orange frais,33.0,39.95,40.495
2024-02-19,Tapicerie,56,2000000000000.0,444767,Huile d'olive,5.45,6.95,24.0
2024-02-19,Produits laitiers,56,2176670000000.0,499006,Yaourt nature,4.5,5.75,0.25
2024-02-19,Hygiene,50,2111040000000.0,24776,Savon noir,3.469,6.95,55.0
2024-02-19,Produits laitiers,53,2144230000000.0,314070,Fromage Jben,256.0,289.95,4.579
2024-02-19,Fruits et legumes,50,2110010000000.0,318845,Poivrons rouges,80.25,89.95,1.014
2024-02-19,Tapicerie,56,2176410000000.0,208694,Semoule fine,24.25,31.95,1.578
2024-02-19,Produits laitiers,52,2133290000000.0,426170,Lait Centrale,127.79,157.95,7.771
2024-02-19,Tapicerie,56,6224000000000.0,401238,Couscous,3.0,3.75,2.0
2024-02-19,Charcuterie,56,2176670000000.0,32750,Khlii,7.9,9.95,441.112
2024-02-19,Boulangerie,54,2155420000000.0,300341,Pain traditionnel,13.902,39.95,1.816
2024-02-19,Fruits et legumes,57,2000000000000.0,442445,Dattes Medjool,0.86,4.0,28.0
2024-02-19,Boissons,53,2144150000000.0,33861,Jus d'orange frais,45.0,59.95,2.385
2024-02-19,Tapicerie,50,2110450000000.0,389651,Huile d'olive,74.963,99.95,20.888
2024-02-19,Produits laitiers,50,2111080000000.0,104730,Yaourt nature,52.0,74.75,1.202
2024-02-19,Hygiene,53,2144220000000.0,457947,Savon noir,49.0,59.95,0.814
2024-02-19,Produits laitiers,54,2155050000000.0,486538,Fromage Jben,5.25,7.5,247.0
2024-02-19,Fruits et legumes,50,2110300000000.0,376712,Poivrons rouges,28.365,48.95,33.831
2024-02-19,Tapicerie,52,6223000000000.0,337702,Semoule fine,24.75,29.95,120.0
2024-02-19,Produits laitiers,54,2155070000000.0,336644,Lait Centrale,5.329,12.95,3.0
2024-02-19,Tapicerie,56,2176270000000.0,32493,Couscous,4.5,6.95,40.204
2024-02-19,Charcuterie,51,2122210000000.0,30661,Khlii,220.0,259.95,2.837
2024-02-19,Boulangerie,56,6223000000000.0,285038,Pain traditionnel,15.75,21.95,1.0
2024-02-19,Fruits et legumes,54,2155160000000.0,421936,Dattes Medjool,18.501,59.95,0.872
2024-02-19,Boissons,50,6224000000000.0,307861,Jus d'orange frais,20.0,24.95,16.0
2024-02-19,Tapicerie,56,2176270000000.0,32487,Huile d'olive,3.45,3.33,2537.572
2024-02-19,Produits laitiers,51,2122160000000.0,354784,Yaourt nature,161.0,194.95,3.812
2024-02-19,Hygiene,53,2144090000000.0,399049,Savon noir,18.5,20.0,14.53
2024-02-19,Produits laitiers,54,2155050000000.0,334355,Fromage Jben,3.921,7.95,1.0
2024-02-19,Fruits et legumes,53,2144590000000.0,457231,Poivrons rouges,48.5,59.95,4.909
2024-02-19,Tapicerie,55,2165810000000.0,244299,Semoule fine,7.75,14.95,51.0
2024-02-19,Produits laitiers,53,2144540000000.0,319426,Lait Centrale,137.0,159.95,6.452
2024-02-19,Tapicerie,50,2110510000000.0,397852,Couscous,26.213,34.95,3.993
2024-02-19,Charcuterie,55,2165560000000.0,358145,Khlii,103.751,199.95,1.0
2024-02-19,Boulangerie,57,2000000000000.0,357132,Pain traditionnel,2.55,6.0,11.0
2024-02-19,Fruits et legumes,57,2000000000000.0,447298,Dattes Medjool,3.9,7.0,239.0
2024-02-19,Boissons,56,6223000000000.0,287343,Jus d'orange frais,8.95,10.95,1.0
2024-02-19,Tapicerie,50,2110530000000.0,389576,Huile d'olive,62.467,94.95,9.85
2024-02-19,Produits laitiers,55,2165960000000.0,154762,Yaourt nature,3.654,9.0,277.0
2024-02-19,Hygiene,55,2165560000000.0,371445,Savon noir,81.578,135.95,2.0
2024-02-19,Produits laitiers,56,2176370000000.0,480211,Fromage Jben,7.95,9.45,0.604
2024-02-19,Fruits et legumes,56,2000000000000.0,443767,Poivrons rouges,5.25,6.95,5.0
2024-02-19,Tapicerie,56,2176110000000.0,450546,Semoule fine,18.95,23.95,2.106
2024-02-19,Produits laitiers,57,2000000000000.0,401390,Lait Centrale,3.283,8.0,1.0
2024-02-19,Tapicerie,50,2111040000000.0,30710,Couscous,18.165,24.95,22.0
2024-02-19,Charcuterie,51,2122000000000.0,381929,Khlii,32.0,29.95,6.841
2024-02-19,Boulangerie,54,2155090000000.0,494258,Pain traditionnel,5.95,7.95,152.0
2024-02-19,Fruits et legumes,50,2110450000000.0,389621,Dattes Medjool,407.862,619.95,1.509
2024-02-19,Boissons,50,2110530000000.0,411111,Jus d'orange frais,11.963,15.95,13.977
2024-02-19,Tapicerie,56,2176430000000.0,479771,Huile d'olive,27.7,38.95,3.0
2024-02-19,Produits laitiers,56,2176220000000.0,397729,Yaourt nature,8.25,9.95,249.695
2024-02-19,Hygiene,51,2122150000000.0,301140,Savon noir,88.0,96.95,50.833
2024-02-19,Produits laitiers,56,2176680000000.0,32763,Fromage Jben,8.5,8.95,177.104
2024-02-19,Fruits et legumes,52,2133110000000.0,380640,Poivrons rouges,52.0,57.95,29.757
2024-02-19,Tapicerie,56,2000000000000.0,33241,Semoule fine,2.75,3.95,13.0
2024-02-19,Produits laitiers,50,2111060000000.0,30962,Lait Centrale,5.0,7.95,66.0
2024-02-19,Tapicerie,56,2000000000000.0,430465,Couscous,0.75,1.0,283.0
2024-02-19,Charcuterie,51,2122320000000.0,243323,Khlii,86.0,98.95,0.258
2024-02-19,Boulangerie,51,2122480000000.0,81528,Pain traditionnel,120.0,144.95,20.476
2024-02-19,Fruits et legumes,56,2176220000000.0,230874,Dattes Medjool,9.0,10.0,16.7
2024-02-19,Boissons,50,2110110000000.0,318629,Jus d'orange frais,138.0,160.95,3.972
2024-02-19,Tapicerie,50,2110460000000.0,389664,Huile d'olive,59.963,79.95,2.014
2024-02-19,Produits laitiers,50,2110510000000.0,397847,Yaourt nature,22.463,29.95,7.575
2024-02-19,Hygiene,56,2176110000000.0,369185,Savon noir,19.9,18.95,553.594
2024-02-19,Produits laitiers,56,2000000000000.0,32792,Fromage Jben,12.0,12.95,45.0
2024-02-19,Fruits et legumes,50,2110610000000.0,483076,Poivrons rouges,263.125,399.95,0.072
2024-02-19,Tapicerie,54,2155000000000.0,35389,Semoule fine,4.378,9.95,110.793
2024-02-19,Produits laitiers,56,2176620000000.0,32640,Lait Centrale,7.0,8.95,68.461
2024-02-19,Tapicerie,50,2110120000000.0,294248,Couscous,260.0,294.95,0.039
2024-02-19,Charcuterie,56,2176690000000.0,307660,Khlii,5.75,6.75,0.161
2024-02-19,Boulangerie,50,2110770000000.0,426791,Pain traditionnel,36.035,51.95,0.063
2024-02-19,Fruits et legumes,50,2110030000000.0,454313,Dattes Medjool,130.0,150.95,0.989
2024-02-19,Boissons,57,2000000000000.0,357691,Jus d'orange frais,6.668,15.0,1.0
2024-02-19,Tapicerie,50,2110490000000.0,389718,Huile d'olive,412.463,549.95,1.87
2024-02-19,Produits laitiers,50,2111040000000.0,351205,Yaourt nature,5.343,8.95,3.0
2024-02-19,Hygiene,57,2000000000000.0,442449,Savon noir,1.6,3.0,25.0
2024-02-19,Produits laitiers,50,2110470000000.0,389665,Fromage Jben,59.963,79.95,8.815
2024-02-19,Fruits et legumes,51,2122360000000.0,437276,Poivrons rouges,130.001,164.95,27.205
2024-02-19,Tapicerie,54,2155150000000.0,336640,Semoule fine,2.215,5.45,111.0
2024-02-19,Produits laitiers,53,2144220000000.0,33864,Lait Centrale,90.0,99.95,17.238
2024-02-19,Tapicerie,56,6222010000000.0,287361,Couscous,6.75,9.95,17.0
2024-02-19,Charcuterie,55,2000000000000.0,484553,Khlii,17.05,24.95,1.0
2024-02-19,Boulangerie,57,2000000000000.0,442443,Pain traditionnel,1.7,3.0,375.0
2024-02-19,Fruits et legumes,54,2155360000000.0,303212,Dattes Medjool,2.25,6.95,47.0
2024-02-19,Boissons,52,2133350000000.0,426237,Jus d'orange frais,122.0,162.95,4.31
2024-02-19,Tapicerie,56,2176370000000.0,32567,Huile d'olive,25.5,25.5,306.024
2024-02-19,Produits laitiers,51,2122360000000.0,432596,Yaourt nature,259.25,324.95,0.614
2024-02-19,Hygiene,52,6224000000000.0,477967,Savon noir,86.5,94.95,110.0
2024-02-19,Produits laitiers,55,6223010000000.0,496917,Fromage Jben,160.263,210.0,27.0
2024-02-19,Fruits et legumes,57,2000000000000.0,357755,Poivrons rouges,5.0,10.0,9.0
2024-02-19,Tapicerie,56,6224010000000.0,490238,Semoule fine,28.6,32.95,9.0
2024-02-19,Produits laitiers,56,6223000000000.0,169055,Lait Centrale,47.5,59.95,18.0
2024-02-19,Tapicerie,56,2000000000000.0,287830,Couscous,7.0,7.95,5.0
2024-02-19,Charcuterie,56,6224000000000.0,33258,Khlii,38.0,42.95,3.0
2024-02-19,Boulangerie,56,6222010000000.0,32528,Pain traditionnel,9.25,12.95,14.0
2024-02-19,Fruits et legumes,50,6224000000000.0,390602,Dattes Medjool,20.0,28.95,13.0
2024-02-19,Boissons,55,2165560000000.0,35489,Jus d'orange frais,77.603,135.95,17.0
2024-02-19,Tapicerie,50,2110540000000.0,389582,Huile d'olive,98.651,149.95,10.098
2024-02-19,Produits laitiers,52,2133130000000.0,342100,Yaourt nature,43.0,47.95,112.903
2024-02-19,Hygiene,56,6224010000000.0,490234,Savon noir,26.7,31.95,2.0
2024-02-19,Produits laitiers,57,2000000000000.0,430478,Fromage Jben,2.2,7.0,4.0
2024-02-19,Fruits et legumes,56,6222010000000.0,32529,Poivrons rouges,15.0,16.95,119.0
2024-02-19,Tapicerie,50,2110560000000.0,389612,Semoule fine,319.046,484.95,0.725
2024-02-19,Produits laitiers,56,2176470000000.0,231183,Lait Centrale,25.0,28.95,341.464
2024-02-19,Tapicerie,50,6224000000000.0,464418,Couscous,35.0,43.95,2.0
2024-02-19,Charcuterie,50,2110590000000.0,389740,Khlii,146.213,194.95,2.901
2024-02-19,Boulangerie,50,2110340000000.0,376745,Pain traditionnel,35.465,49.95,0.64
2024-02-19,Fruits et legumes,54,2155010000000.0,291396,Dattes Medjool,4.378,9.95,36.0
2024-02-19,Boissons,54,2000000000000.0,360339,Jus d'orange frais,7.508,9.95,11.0
2024-02-19,Tapicerie,57,2000000000000.0,357666,Huile d'olive,10.8,26.0,3.0
2024-02-19,Produits laitiers,50,2110560000000.0,389606,Yaourt nature,44.963,59.95,11.217
2024-02-19,Hygiene,51,2122780000000.0,443168,Savon noir,200.0,244.95,0.539
2024-02-19,Produits laitiers,52,2133480000000.0,426171,Fromage Jben,117.0,156.95,7.577
2024-02-19,Fruits et legumes,56,2176370000000.0,458546,Poivrons rouges,5.95,6.25,1026.747
2024-02-22,Tapicerie,52,2110190000000.0,480120,Semoule fine,52.0,60.95,22.0
2024-02-22,Produits laitiers,50,2110200000000.0,480121,Lait Centrale,72.0,87.95,18.0
2024-02-22,Tapicerie,53,2144320000000.0,480122,Couscous,155.0,195.95,14.0
2024-02-22,Charcuterie,54,2155120000000.0,480123,Khlii,6.0,8.95,210.0
2024-02-22,Boulangerie,56,2176740000000.0,480124,Pain traditionnel,3.7,4.95,110.0
2024-02-22,Fruits et legumes,57,2000000000000.0,480125,Dattes Medjool,1.8,3.2,55.0
2024-02-22,Boissons,52,2133120000000.0,480127,Jus d'orange frais,105.0,125.95,32.0
2024-02-22,Tapicerie,55,2165920000000.0,480128,Huile d'olive,27.0,37.95,42.0
2024-02-22,Produits laitiers,56,2176750000000.0,480129,Yaourt nature,11.0,13.95,65.0
2024-02-23,Hygiene,52,2110220000000.0,480130,Savon noir,45.0,53.95,28.0
2024-02-23,Produits laitiers,50,2110230000000.0,480131,Fromage Jben,85.0,110.95,16.0
2024-02-23,Fruits et legumes,53,2144330000000.0,480132,Poivrons rouges,130.0,160.95,12.0
2024-02-23,Tapicerie,57,2000000000000.0,480135,Semoule fine,2.0,3.5,70.0
2024-02-23,Produits laitiers,50,2110240000000.0,480136,Lait Centrale,2.9,4.0,170.0
2024-02-23,Tapicerie,52,2133130000000.0,480137,Couscous,110.0,140.95,15.0
2024-02-23,Charcuterie,55,2165930000000.0,480138,Khlii,28.0,40.95,38.0
2024-02-23,Boulangerie,56,2176770000000.0,480139,Pain traditionnel,4.0,5.25,80.0
2024-02-24,Fruits et legumes,52,2110250000000.0,480140,Dattes Medjool,48.0,56.95,25.0
2024-02-24,Boissons,53,2144340000000.0,480142,Jus d'orange frais,140.0,180.95,8.0
2024-02-24,Tapicerie,54,2155140000000.0,480143,Huile d'olive,5.0,8.5,190.0
2024-02-24,Produits laitiers,56,2176780000000.0,480144,Yaourt nature,3.2,4.25,100.0
2024-02-24,Hygiene,57,2000000000000.0,480145,Savon noir,4.5,7.0,60.0
2024-02-24,Produits laitiers,50,2110270000000.0,480146,Fromage Jben,3.0,4.0,150.0
2024-02-24,Fruits et legumes,52,2133140000000.0,480147,Poivrons rouges,78.0,95.95,11.0
2024-02-25,Tapicerie,52,2110280000000.0,480150,Semoule fine,50.0,58.95,20.0
2024-02-25,Produits laitiers,50,2110290000000.0,480151,Lait Centrale,90.0,120.95,10.0
2024-02-25,Tapicerie,53,2144350000000.0,480152,Couscous,115.0,150.95,9.0
2024-02-25,Charcuterie,54,2155150000000.0,480153,Khlii,4.0,6.95,180.0
2024-02-25,Boulangerie,56,2176800000000.0,480154,Pain traditionnel,2.5,3.75,110.0
2024-02-25,Fruits et legumes,57,2000000000000.0,480155,Dattes Medjool,1.6,2.0,65.0
2024-02-25,Boissons,52,2133150000000.0,480157,Jus d'orange frais,98.0,125.95,12.0
2024-02-25,Tapicerie,55,2165950000000.0,480158,Huile d'olive,25.0,32.95,40.0
2024-02-25,Produits laitiers,56,2176810000000.0,480159,Yaourt nature,5.5,8.0,70.0
2024-02-26,Hygiene,52,2110310000000.0,480160,Savon noir,40.0,48.95,30.0
2024-02-26,Produits laitiers,50,2110320000000.0,480161,Fromage Jben,85.0,105.95,15.0
2024-02-26,Fruits et legumes,53,2144360000000.0,480162,Poivrons rouges,200.0,250.95,5.0
2024-02-26,Tapicerie,57,2000000000000.0,480165,Semoule fine,2.0,3.5,80.0
2024-02-26,Produits laitiers,50,2110330000000.0,480166,Lait Centrale,3.0,4.0,150.0
2024-02-26,Tapicerie,52,2133160000000.0,480167,Couscous,55.0,70.95,22.0
2024-02-26,Charcuterie,55,2165960000000.0,480168,Khlii,14.0,19.95,50.0
2024-02-26,Boulangerie,56,2176830000000.0,480169,Pain traditionnel,6.0,8.95,75.0
2024-02-27,Fruits et legumes,52,2110340000000.0,480170,Dattes Medjool,44.0,53.95,20.0
2024-02-27,Boissons,53,2144370000000.0,480172,Jus d'orange frais,130.0,170.95,8.0
2024-02-27,Tapicerie,54,2155170000000.0,480173,Huile d'olive,4.0,6.95,190.0
2024-02-27,Produits laitiers,56,2176840000000.0,480174,Yaourt nature,3.5,4.95,85.0
2024-02-27,Hygiene,57,2000000000000.0,480175,Savon noir,1.5,3.0,60.0
2024-02-27,Produits laitiers,50,2110360000000.0,480176,Fromage Jben,2.8,4.0,155.0
2024-02-27,Fruits et legumes,52,2133170000000.0,480177,Poivrons rouges,50.0,60.95,25.0
2024-02-28,Tapicerie,52,2110370000000.0,480180,Semoule fine,60.0,72.95,18.0
2024-02-28,Produits laitiers,50,2110380000000.0,480181,Lait Centrale,75.0,95.95,16.0
2024-02-28,Tapicerie,53,2144380000000.0,480182,Couscous,150.0,180.95,7.0
2024-02-28,Charcuterie,54,2155180000000.0,480183,Khlii,5.0,7.95,205.0
2024-02-28,Boulangerie,56,2176860000000.0,480184,Pain traditionnel,2.2,3.25,90.0
2024-02-28,Fruits et legumes,57,2000000000000.0,480185,Dattes Medjool,1.5,2.0,50.0
2024-02-28,Boissons,52,2133180000000.0,480187,Jus d'orange frais,85.0,100.95,14.0
2024-02-28,Tapicerie,55,2165980000000.0,480188,Huile d'olive,25.0,30.95,45.0
2024-02-28,Produits laitiers,56,2176870000000.0,480189,Yaourt nature,3.0,4.0,95.0
2024-03-01,Hygiene,52,2110400000000.0,480190,Savon noir,40.0,50.95,30.0
2024-03-01,Produits laitiers,50,2110410000000.0,480191,Fromage Jben,88.0,115.95,15.0
2024-03-01,Fruits et legumes,53,2144390000000.0,480192,Poivrons rouges,160.0,200.95,6.0
2024-03-01,Tapicerie,57,2000000000000.0,480195,Semoule fine,1.8,3.0,55.0
2024-03-01,Produits laitiers,50,2110420000000.0,480196,Lait Centrale,2.5,3.5,150.0
2024-03-01,Tapicerie,52,2133190000000.0,480197,Couscous,52.0,65.95,18.0
2024-03-01,Charcuterie,55,2165990000000.0,480198,Khlii,15.0,20.95,50.0
2024-03-01,Boulangerie,56,2176890000000.0,480199,Pain traditionnel,8.0,10.5,60.0
2024-03-02,Fruits et legumes,52,2110430000000.0,480200,Dattes Medjool,55.0,67.95,20.0
2024-03-02,Boissons,53,2144400000000.0,480202,Jus d'orange frais,160.0,210.95,5.0
2024-03-02,Tapicerie,54,2155200000000.0,480203,Huile d'olive,4.0,6.0,220.0
2024-03-02,Produits laitiers,56,2176900000000.0,480204,Yaourt nature,2.2,3.5,100.0
2024-03-02,Hygiene,57,2000000000000.0,480205,Savon noir,1.6,2.5,60.0
2024-03-02,Produits laitiers,50,2110450000000.0,480206,Fromage Jben,2.8,4.0,145.0
2024-03-02,Fruits et legumes,52,2133200000000.0,480207,Poivrons rouges,90.0,115.95,12.0
2024-03-03,Tapicerie,52,2110460000000.0,480210,Semoule fine,45.0,55.95,25.0
2024-03-03,Produits laitiers,50,2110470000000.0,480211,Lait Centrale,80.0,100.95,12.0
2024-03-03,Tapicerie,53,2144410000000.0,480212,Couscous,145.0,185.95,8.0
2024-03-03,Charcuterie,54,2155210000000.0,480213,Khlii,3.5,5.5,200.0
2024-03-03,Boulangerie,56,2176920000000.0,480214,Pain traditionnel,2.5,3.75,85.0
2024-03-03,Fruits et legumes,57,2000000000000.0,480215,Dattes Medjool,1.2,2.0,75.0
2024-03-03,Boissons,52,2133210000000.0,480217,Jus d'orange frais,100.0,130.95,10.0
2024-03-03,Tapicerie,55,2166010000000.0,480218,Huile d'olive,25.0,33.95,45.0
2024-03-03,Produits laitiers,56,2176930000000.0,480219,Yaourt nature,3.5,4.5,90.0
2024-03-04,Hygiene,52,2110490000000.0,480220,Savon noir,40.0,48.95,30.0
2024-03-04,Produits laitiers,50,2110500000000.0,480221,Fromage Jben,95.0,125.95,10.0
2024-03-04,Fruits et legumes,53,2144420000000.0,480222,Poivrons rouges,200.0,250.95,5.0
2024-03-04,Tapicerie,57,2000000000000.0,480225,Semoule fine,1.5,2.5,55.0
2024-03-04,Produits laitiers,50,2110510000000.0,480226,Lait Centrale,2.9,4.0,150.0
2024-03-04,Tapicerie,52,2133220000000.0,480227,Couscous,105.0,135.95,12.0
2024-03-04,Charcuterie,55,2166020000000.0,480228,Khlii,30.0,40.95,40.0
2024-03-04,Boulangerie,56,2176950000000.0,480229,Pain traditionnel,10.0,12.95,60.0
2024-03-05,Fruits et legumes,52,2110520000000.0,480230,Dattes Medjool,50.0,58.95,25.0
2024-03-05,Boissons,53,2144430000000.0,480232,Jus d'orange frais,130.0,160.95,12.0
2024-03-05,Tapicerie,54,2155230000000.0,480233,Huile d'olive,5.0,7.5,190.0
2024-03-05,Produits laitiers,56,2176960000000.0,480234,Yaourt nature,2.5,3.0,90.0
2024-03-05,Hygiene,57,2000000000000.0,480235,Savon noir,1.5,2.5,60.0
2024-03-06,Produits laitiers,52,2110540000000.0,480236,Fromage Jben,53.0,61.95,22.0
2024-03-06,Fruits et legumes,50,2110550000000.0,480237,Poivrons rouges,73.0,88.95,18.0
2024-03-06,Tapicerie,56,2176970000000.0,480240,Semoule fine,3.8,4.95,110.0
2024-03-06,Produits laitiers,57,2000000000000.0,480241,Lait Centrale,1.9,3.2,55.0
2024-03-06,Tapicerie,50,2110560000000.0,480242,Couscous,2.9,4.5,160.0
2024-03-06,Charcuterie,52,2133230000000.0,480243,Khlii,106.0,126.95,32.0
2024-03-06,Boulangerie,55,2166030000000.0,480244,Pain traditionnel,29.0,38.95,42.0
2024-03-06,Fruits et legumes,56,2176980000000.0,480245,Dattes Medjool,11.0,13.95,65.0
2024-03-07,Boissons,50,2110580000000.0,480247,Jus d'orange frais,86.0,112.95,16.0
2024-03-07,Tapicerie,53,2144450000000.0,480248,Huile d'olive,141.0,182.95,9.0
2024-03-07,Produits laitiers,54,2155250000000.0,480249,Yaourt nature,4.6,6.95,205.0
2024-03-07,Hygiene,56,2176990000000.0,480250,Savon noir,2.6,3.75,95.0
2024-03-07,Produits laitiers,57,2000000000000.0,480251,Fromage Jben,1.7,2.5,70.0
2024-03-07,Fruits et legumes,50,2110590000000.0,480252,Poivrons rouges,3.1,4.0,150.0
2024-03-07,Tapicerie,56,2177000000000.0,480255,Semoule fine,5.6,7.5,55.0
2024-03-08,Produits laitiers,52,2110600000000.0,480256,Lait Centrale,40.0,48.95,30.0
2024-03-08,Tapicerie,50,2110610000000.0,480257,Couscous,80.0,98.95,14.0
2024-03-08,Charcuterie,53,2144460000000.0,480258,Khlii,135.0,175.95,8.0
2024-03-08,Boulangerie,54,2155260000000.0,480259,Pain traditionnel,4.0,6.5,190.0
2024-03-08,Fruits et legumes,56,2177010000000.0,480260,Dattes Medjool,2.8,3.95,100.0
2024-03-08,Boissons,50,2110620000000.0,480262,Jus d'orange frais,3.0,4.5,155.0
2024-03-08,Tapicerie,52,2133250000000.0,480263,Huile d'olive,99.0,129.95,12.0
2024-03-08,Produits laitiers,55,2166050000000.0,480264,Yaourt nature,23.0,31.95,45.0
2024-03-08,Hygiene,56,2177020000000.0,480265,Savon noir,7.0,9.5,60.0
2024-03-09,Produits laitiers,52,2110630000000.0,480266,Fromage Jben,42.0,50.95,25.0
2024-03-09,Fruits et legumes,50,2110640000000.0,480267,Poivrons rouges,82.0,100.95,12.0
2024-03-09,Tapicerie,56,2177030000000.0,480270,Semoule fine,2.4,3.0,95.0
2024-03-09,Produits laitiers,57,2000000000000.0,480271,Lait Centrale,1.9,3.1,55.0
2024-03-09,Tapicerie,50,2110650000000.0,480272,Couscous,3.1,4.0,150.0
2024-03-09,Charcuterie,52,2133260000000.0,480273,Khlii,112.0,145.95,10.0
2024-03-09,Boulangerie,55,2166060000000.0,480274,Pain traditionnel,24.0,32.95,40.0
2024-03-09,Fruits et legumes,56,2177040000000.0,480275,Dattes Medjool,3.3,4.0,90.0
2024-03-10,Boissons,50,2110670000000.0,480277,Jus d'orange frais,92.0,121.95,15.0
2024-03-10,Tapicerie,53,2144480000000.0,480278,Huile d'olive,155.0,195.95,6.0
2024-03-10,Produits laitiers,54,2155280000000.0,480279,Yaourt nature,3.5,5.5,200.0
2024-03-10,Hygiene,56,2177050000000.0,480280,Savon noir,3.1,4.25,100.0
2024-03-10,Produits laitiers,57,2000000000000.0,480281,Fromage Jben,1.4,2.0,70.0
2024-03-10,Fruits et legumes,50,2110680000000.0,480282,Poivrons rouges,2.9,4.0,145.0
2024-03-10,Tapicerie,56,2177060000000.0,480285,Semoule fine,3.2,4.0,90.0
2024-03-11,Produits laitiers,52,2110690000000.0,480286,Lait Centrale,54.0,65.95,20.0
2024-03-11,Tapicerie,50,2110700000000.0,480287,Couscous,79.0,102.95,14.0
2024-03-11,Charcuterie,53,2144490000000.0,480288,Khlii,130.0,162.95,12.0
2024-03-11,Boulangerie,54,2155290000000.0,480289,Pain traditionnel,4.0,6.5,190.0
2024-03-11,Fruits et legumes,56,2177070000000.0,480290,Dattes Medjool,2.5,3.75,100.0
2024-03-11,Boissons,50,2110710000000.0,480292,Jus d'orange frais,2.8,4.0,150.0
2024-03-11,Tapicerie,52,2133280000000.0,480293,Huile d'olive,104.0,134.95,12.0
2024-03-11,Produits laitiers,55,2166080000000.0,480294,Yaourt nature,29.0,39.95,42.0
2024-03-11,Hygiene,56,2177080000000.0,480295,Savon noir,11.0,13.5,65.0
2024-03-12,Produits laitiers,52,2110720000000.0,480296,Fromage Jben,50.0,59.95,22.0
2024-03-12,Fruits et legumes,50,2110730000000.0,480297,Poivrons rouges,87.0,115.95,15.0
2024-03-12,Tapicerie,56,2177090000000.0,480300,Semoule fine,3.6,4.75,100.0
2024-03-12,Produits laitiers,57,2000000000000.0,480301,Lait Centrale,1.5,2.0,70.0
2024-03-12,Tapicerie,50,2110740000000.0,480302,Couscous,2.6,4.0,150.0
2024-03-12,Charcuterie,52,2133290000000.0,480303,Khlii,100.0,135.95,11.0
2024-03-12,Boulangerie,55,2166090000000.0,480304,Pain traditionnel,30.0,40.95,40.0
2024-03-12,Fruits et legumes,56,2177100000000.0,480305,Dattes Medjool,5.7,8.0,55.0
2024-03-13,Boissons,50,2110760000000.0,480307,Jus d'orange frais,90.0,120.95,12.0
2024-03-13,Tapicerie,53,2144510000000.0,480308,Huile d'olive,135.0,175.95,7.0
2024-03-13,Produits laitiers,54,2155310000000.0,480309,Yaourt nature,4.5,6.0,200.0
2024-03-13,Hygiene,56,2177110000000.0,480310,Savon noir,2.5,3.0,95.0
2024-03-13,Produits laitiers,57,2000000000000.0,480311,Fromage Jben,1.5,2.5,60.0
2024-03-13,Fruits et legumes,50,2110770000000.0,480312,Poivrons rouges,2.7,4.0,150.0
2024-03-13,Tapicerie,56,2177120000000.0,480315,Semoule fine,3.4,4.5,90.0
2024-03-14,Produits laitiers,52,2110780000000.0,480316,Lait Centrale,40.0,48.95,30.0
2024-03-14,Tapicerie,50,2110790000000.0,480317,Couscous,95.0,125.95,14.0
